,ISO3,COUNTRY,POLLUTANT,INDUSTRY CODE,INDUSTRY CODE ALT,INDUSTRY CODE DESC,UNIT POLLUTANT,CCY DESC,CCY,VALUE GHG,VALUE OUTPUT,YEAR,LOCATION,CCY INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE CCY,FLAG CODE,CO2 LOAD,ANNUAL REVENUE DEDUCTION FACTOR
119,AUT,Austria,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Euro,EUR,199696.0,10850889000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0010743197072239888,0.00010743197072239889
120,AUT,Austria,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Euro,EUR,177438.0,21200954000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0004885631728317509,4.885631728317509e-05
121,AUT,Austria,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Euro,EUR,124769.0,13709455000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0005312708670147719,5.312708670147719e-05
122,AUT,Austria,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Euro,EUR,9160.0,2314439000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0002310357741119986,2.3103577411199863e-05
123,AUT,Austria,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Euro,EUR,31436.0,5582051000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.00032874789259360043,3.287478925936005e-05
124,AUT,Austria,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Euro,EUR,9186714.0,22226955000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.02412735550595662,0.002412735550595662
125,AUT,Austria,GHG,E36,Z36,"Water collection, treatment and supply",Tonnes,Euro,EUR,110409.0,868910000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.00741752772801556,0.0007417527728015561
126,AUT,Austria,GHG,F,ZF,Construction,Tonnes,Euro,EUR,1421925.0,46813632000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.001773102534508538,0.0001773102534508538
127,AUT,Austria,GHG,G45,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Tonnes,Euro,EUR,157535.0,8537097000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0010771999852233142,0.00010771999852233143
128,AUT,Austria,GHG,G46,Z46,"Wholesale trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,925972.0,32414557000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0016675822406025786,0.00016675822406025787
129,AUT,Austria,GHG,G47,Z47,"Retail trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,609074.0,21473407000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0016557646360402893,0.00016557646360402893
130,AUT,Austria,GHG,H,ZH,Transportation and storage,Tonnes,Euro,EUR,6457611.0,32335865000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.011657807895006055,0.0011657807895006055
131,AUT,Austria,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Euro,EUR,3417239.0,15767091000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.012651827953466494,0.0012651827953466495
132,AUT,Austria,GHG,H50,Z50,Water transport,Tonnes,Euro,EUR,79462.0,83230000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.05573257313108254,0.0055732573131082545
133,AUT,Austria,GHG,H51,Z51,Air transport,Tonnes,Euro,EUR,2711874.0,3776165000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.04192258386640944,0.004192258386640944
134,AUT,Austria,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Euro,EUR,226998.0,10075462000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.001315184127467306,0.0001315184127467306
135,AUT,Austria,GHG,H53,Z53,Postal and courier activities,Tonnes,Euro,EUR,22038.0,2633917000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0004884269182741901,4.884269182741901e-05
136,AUT,Austria,GHG,I,ZI,Accommodation and food service activities,Tonnes,Euro,EUR,398786.0,22496081000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0010348145672617376,0.00010348145672617376
137,AUT,Austria,GHG,J,ZJ,Information and communication,Tonnes,Euro,EUR,84023.0,21300687000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.00023026825534077844,2.3026825534077844e-05
138,AUT,Austria,GHG,J58,Z58,Publishing activities,Tonnes,Euro,EUR,17744.0,2815419000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0003679069475626896,3.679069475626896e-05
139,AUT,Austria,GHG,J61,Z61,Telecommunications,Tonnes,Euro,EUR,11142.0,6384585000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.00010187320706044323,1.0187320706044325e-05
140,AUT,Austria,GHG,K,ZK,Financial and insurance activities,Tonnes,Euro,EUR,41842.0,24540418000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,9.953136880961033e-05,9.953136880961033e-06
141,AUT,Austria,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Euro,EUR,18812.0,14936632000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,7.352106446754529e-05,7.3521064467545295e-06
142,AUT,Austria,GHG,L,ZL,Real estate activities,Tonnes,Euro,EUR,28171.0,39661888000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,4.1462776175708027e-05,4.146277617570803e-06
143,AUT,Austria,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Euro,EUR,225157.0,29238396000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0004495328225238484,4.4953282252384843e-05
144,AUT,Austria,GHG,M72,Z72,Scientific research and development,Tonnes,Euro,EUR,9916.0,1648312000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0003511774291517625,3.511774291517625e-05
145,AUT,Austria,GHG,M73,Z73,Advertising and market research,Tonnes,Euro,EUR,23348.0,4540663000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0003001649036275099,3.0016490362750993e-05
146,AUT,Austria,GHG,N,ZN,Administrative and support service activities,Tonnes,Euro,EUR,354149.0,18873292000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0010953876953289335,0.00010953876953289336
147,AUT,Austria,GHG,N77,Z77,Rental and leasing activities,Tonnes,Euro,EUR,125545.0,5851949000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0012523576872850394,0.00012523576872850394
148,AUT,Austria,GHG,N78,Z78,Employment activities,Tonnes,Euro,EUR,21706.0,3483974000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0003636925382049349,3.6369253820493496e-05
149,AUT,Austria,GHG,P,ZP,Education,Tonnes,Euro,EUR,67337.0,18740995000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.00020974451692399467,2.097445169239947e-05
150,AUT,Austria,GHG,Q,ZQ,Human health and social work activities,Tonnes,Euro,EUR,268045.0,28032007000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0005581912379926988,5.581912379926988e-05
151,AUT,Austria,GHG,Q86,Z86,Human health activities,Tonnes,Euro,EUR,252867.0,21602268000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.000683317123389544,6.83317123389544e-05
152,AUT,Austria,GHG,R,ZR,"Arts, entertainment and recreation",Tonnes,Euro,EUR,71246.0,5352499000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0007770221322974558,7.770221322974558e-05
153,AUT,Austria,GHG,R93,Z93,Sports activities and amusement and recreation activities,Tonnes,Euro,EUR,22405.0,1862191000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0007023445590436212,7.023445590436212e-05
154,AUT,Austria,GHG,S,ZS,Other service activities,Tonnes,Euro,EUR,78225.0,6802704000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0006712642140169556,6.712642140169557e-05
155,AUT,Austria,GHG,S95,Z95,Repair of computers and personal and household goods,Tonnes,Euro,EUR,7067.0,302193000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.0013651494192453166,0.00013651494192453166
156,AUT,Austria,GHG,S96,Z96,Other personal service activities,Tonnes,Euro,EUR,54436.0,2863451000.0,2012,AUT,EXCH,TOT,NATUSD,A,2012,0.778338,,0.001109752027396313,0.0001109752027396313
157,AUT,Austria,GHG,A,ZA,"Agriculture, forestry and fishing",Tonnes,Euro,EUR,7970082.0,8685875000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.051911044511963385,0.005191104451196339
158,AUT,Austria,GHG,A01,Z01,"Crop and animal production, hunting and related service activities",Tonnes,Euro,EUR,7748585.0,6401058000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.06848275007153115,0.006848275007153116
159,AUT,Austria,GHG,A02,Z02,Forestry and logging,Tonnes,Euro,EUR,217028.0,2242723000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.005474578458374039,0.0005474578458374039
160,AUT,Austria,GHG,A03,Z03,Fishing and aquaculture,Tonnes,Euro,EUR,4469.0,42094000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.006006212739939184,0.0006006212739939184
161,AUT,Austria,GHG,B,ZB,Mining and quarrying,Tonnes,Euro,EUR,1049476.0,2288966000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.025938432203143253,0.0025938432203143256
162,AUT,Austria,GHG,C,ZC,Manufacturing,Tonnes,Euro,EUR,27853987.0,151214820000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.010420860078388645,0.0010420860078388646
163,AUT,Austria,GHG,C10-C12,Z10_12,"Manufacture of food products, beverages and tobacco products",Tonnes,Euro,EUR,1215779.0,17087811000.000002,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0040251193162380485,0.0004025119316238049
164,AUT,Austria,GHG,C17,Z17,Manufacture of paper and paper products,Tonnes,Euro,EUR,2363513.0,5932340000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.022539408490372264,0.0022539408490372267
165,AUT,Austria,GHG,C18,Z18,Printing and reproduction of recorded media,Tonnes,Euro,EUR,26040.0,2942657000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0005006242579410376,5.006242579410377e-05
166,AUT,Austria,GHG,C19,Z19,Manufacture of coke and refined petroleum products,Tonnes,Euro,EUR,2743871.0,4906596000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.03163690148127643,0.003163690148127643
167,AUT,Austria,GHG,C20,Z20,Manufacture of chemicals and chemical products,Tonnes,Euro,EUR,2423276.0,12322864000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.01112504505618986,0.001112504505618986
168,AUT,Austria,GHG,C23,Z23,Manufacture of other non-metallic mineral products,Tonnes,Euro,EUR,5166209.0,6192697000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.047195728427141675,0.0047195728427141675
169,AUT,Austria,GHG,C24,Z24,Manufacture of basic metals,Tonnes,Euro,EUR,12016046.0,13160375000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0516539895835833,0.00516539895835833
170,AUT,Austria,GHG,C26,Z26,"Manufacture of computer, electronic and optical products",Tonnes,Euro,EUR,223415.0,4835107000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0026140674637862202,0.00026140674637862204
171,AUT,Austria,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Euro,EUR,177483.0,9790698000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0010255424913039907,0.00010255424913039907
172,AUT,Austria,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Euro,EUR,247053.0,16753729000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0008342365215096293,8.342365215096294e-05
173,AUT,Austria,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Euro,EUR,123927.0,11641940000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0006022143953864218,6.022143953864219e-05
174,AUT,Austria,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Euro,EUR,9332.0,2334187000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.00022617762377221702,2.2617762377221703e-05
175,AUT,Austria,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Euro,EUR,20303.0,5117805000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0002244331646135404,2.244331646135404e-05
176,AUT,Austria,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Euro,EUR,11035197.0,22717317000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.027481067902537744,0.0027481067902537745
177,AUT,Austria,GHG,E36,Z36,"Water collection, treatment and supply",Tonnes,Euro,EUR,99374.0,740522000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.007591810496447101,0.0007591810496447102
178,AUT,Austria,GHG,F,ZF,Construction,Tonnes,Euro,EUR,1466088.0,43654107000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0018999644864892095,0.00018999644864892097
179,AUT,Austria,GHG,G45,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Tonnes,Euro,EUR,233292.0,7707133000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0017124486034041453,0.00017124486034041455
180,AUT,Austria,GHG,G46,Z46,"Wholesale trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,991793.0,30376404000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0018471205134345395,0.00018471205134345397
181,AUT,Austria,GHG,G47,Z47,"Retail trade, except of motor vehicles and motorcycles",Tonnes,Euro,EUR,839748.0,20151099000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0023575493604542364,0.00023575493604542365
182,AUT,Austria,GHG,H,ZH,Transportation and storage,Tonnes,Euro,EUR,7335441.0,29921040000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.013869477377630425,0.0013869477377630426
183,AUT,Austria,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Euro,EUR,4263945.0,14740954000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.016364266971823874,0.0016364266971823874
184,AUT,Austria,GHG,H50,Z50,Water transport,Tonnes,Euro,EUR,87052.0,112350000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.04383451740186916,0.004383451740186916
185,AUT,Austria,GHG,H51,Z51,Air transport,Tonnes,Euro,EUR,2759382.0,3197202000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.04882613009057607,0.004882613009057607
186,AUT,Austria,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Euro,EUR,182574.0,9383363000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0011007557580848145,0.00011007557580848145
187,AUT,Austria,GHG,H53,Z53,Postal and courier activities,Tonnes,Euro,EUR,42488.0,2487171000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0009664317650053012,9.664317650053012e-05
188,AUT,Austria,GHG,I,ZI,Accommodation and food service activities,Tonnes,Euro,EUR,538016.0,20403253000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0014917853207427267,0.0001491785320742727
189,AUT,Austria,GHG,J,ZJ,Information and communication,Tonnes,Euro,EUR,108026.0,19254018000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0003174077121227372,3.174077121227372e-05
190,AUT,Austria,GHG,J58,Z58,Publishing activities,Tonnes,Euro,EUR,11764.0,2680705000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0002482655983034314,2.482655983034314e-05
191,AUT,Austria,GHG,J61,Z61,Telecommunications,Tonnes,Euro,EUR,19735.0,6786853000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0001645050524337274,1.645050524337274e-05
192,AUT,Austria,GHG,K,ZK,Financial and insurance activities,Tonnes,Euro,EUR,97249.0,23753384000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0002316168801706317,2.316168801706317e-05
193,AUT,Austria,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Euro,EUR,46316.0,15039409000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.00017422514231111075,1.7422514231111076e-05
194,AUT,Austria,GHG,L,ZL,Real estate activities,Tonnes,Euro,EUR,65853.0,36051607000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.000103338341985005,1.0333834198500501e-05
195,AUT,Austria,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Euro,EUR,284919.0,26607774000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0006057918429337606,6.057918429337606e-05
196,AUT,Austria,GHG,M72,Z72,Scientific research and development,Tonnes,Euro,EUR,15669.0,1431621000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0006191897709484564,6.191897709484564e-05
197,AUT,Austria,GHG,M73,Z73,Advertising and market research,Tonnes,Euro,EUR,34712.0,4376155000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.00044874280060921057,4.487428006092106e-05
198,AUT,Austria,GHG,N,ZN,Administrative and support service activities,Tonnes,Euro,EUR,339471.0,17023616000.000002,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0011281358960649136,0.00011281358960649136
199,AUT,Austria,GHG,N77,Z77,Rental and leasing activities,Tonnes,Euro,EUR,133199.0,5736584000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0013135849378000915,0.00013135849378000916
200,AUT,Austria,GHG,N78,Z78,Employment activities,Tonnes,Euro,EUR,28437.0,2862677000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0005619814521425226,5.619814521425226e-05
201,AUT,Austria,GHG,P,ZP,Education,Tonnes,Euro,EUR,105647.0,17839971000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0003350221936585547,3.3502219365855476e-05
202,AUT,Austria,GHG,Q,ZQ,Human health and social work activities,Tonnes,Euro,EUR,194348.0,26292752000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.00041817164726233304,4.181716472623331e-05
203,AUT,Austria,GHG,Q86,Z86,Human health activities,Tonnes,Euro,EUR,169465.0,20425842000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0004693648908757348,4.693648908757348e-05
204,AUT,Austria,GHG,R,ZR,"Arts, entertainment and recreation",Tonnes,Euro,EUR,71505.0,5023417000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.00080528152020328,8.0528152020328e-05
205,AUT,Austria,GHG,R93,Z93,Sports activities and amusement and recreation activities,Tonnes,Euro,EUR,22597.0,1723570000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0007417070588806953,7.417070588806954e-05
206,AUT,Austria,GHG,S,ZS,Other service activities,Tonnes,Euro,EUR,122879.0,6525980000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0010652277774104424,0.00010652277774104425
207,AUT,Austria,GHG,S95,Z95,Repair of computers and personal and household goods,Tonnes,Euro,EUR,9536.0,345050000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.0015634887604694973,0.00015634887604694975
208,AUT,Austria,GHG,S96,Z96,Other personal service activities,Tonnes,Euro,EUR,70873.0,2733864000.0,2010,AUT,EXCH,TOT,NATUSD,A,2010,0.754309,,0.001466609396727489,0.0001466609396727489
209,AUT,Austria,GHG,A,ZA,"Agriculture, forestry and fishing",Tonnes,Euro,EUR,7979740.0,9747237000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.04623083444800819,0.0046230834448008195
210,AUT,Austria,GHG,A01,Z01,"Crop and animal production, hunting and related service activities",Tonnes,Euro,EUR,7761685.0,7130497000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.06146964838837672,0.0061469648388376725
211,AUT,Austria,GHG,A02,Z02,Forestry and logging,Tonnes,Euro,EUR,212143.0,2547807000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.004702044085413455,0.0004702044085413455
212,AUT,Austria,GHG,A03,Z03,Fishing and aquaculture,Tonnes,Euro,EUR,5912.0,68933000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.004843192853930628,0.00048431928539306284
213,AUT,Austria,GHG,B,ZB,Mining and quarrying,Tonnes,Euro,EUR,863231.0,2644703000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.018432092335935263,0.0018432092335935264
214,AUT,Austria,GHG,C,ZC,Manufacturing,Tonnes,Euro,EUR,26838425.0,174407036000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.008689955280083282,0.0008689955280083283
215,AUT,Austria,GHG,C10-C12,Z10_12,"Manufacture of food products, beverages and tobacco products",Tonnes,Euro,EUR,972657.0,20211693000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.0027175750128836315,0.00027175750128836316
216,AUT,Austria,GHG,C17,Z17,Manufacture of paper and paper products,Tonnes,Euro,EUR,1948647.0,6246999000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.01761514627361474,0.001761514627361474
217,AUT,Austria,GHG,C18,Z18,Printing and reproduction of recorded media,Tonnes,Euro,EUR,9949.0,2687116000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.00020908242717285,2.0908242717285002e-05
218,AUT,Austria,GHG,C19,Z19,Manufacture of coke and refined petroleum products,Tonnes,Euro,EUR,2856263.0,6495411000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.024832250159400996,0.0024832250159401
219,AUT,Austria,GHG,C20,Z20,Manufacture of chemicals and chemical products,Tonnes,Euro,EUR,2145519.0,13946086000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.008687694544485456,0.0008687694544485457
220,AUT,Austria,GHG,C23,Z23,Manufacture of other non-metallic mineral products,Tonnes,Euro,EUR,5112434.0,6439782000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.044831272449867086,0.004483127244986709
221,AUT,Austria,GHG,C24,Z24,Manufacture of basic metals,Tonnes,Euro,EUR,12410657.0,15121309000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.04634788298518832,0.004634788298518832
222,AUT,Austria,GHG,C26,Z26,"Manufacture of computer, electronic and optical products",Tonnes,Euro,EUR,119218.0,5821842000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.0011563942779192564,0.00011563942779192564
223,AUT,Austria,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Euro,EUR,82157.0,10118916000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.0004584955223835241,4.584955223835241e-05
224,AUT,Austria,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Euro,EUR,167854.0,21407129000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.0004427899814239453,4.427899814239453e-05
225,AUT,Austria,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Euro,EUR,110902.0,14235923000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.00043992461740977387,4.399246174097739e-05
226,AUT,Austria,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Euro,EUR,8708.0,2545702000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.00019316808467762528,1.931680846776253e-05
227,AUT,Austria,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Euro,EUR,37260.0,6134816000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.00034297765450504137,3.4297765450504136e-05
228,AUT,Austria,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Euro,EUR,8351173.0,22073972000.0,2013,AUT,EXCH,TOT,NATUSD,A,2013,0.752945,,0.021364439829242104,0.0021364439829242104
